time_stamp,speed,power,historical_power
2021-10-30 16:00:00,10.079935,0.5623510884836053,0.5988228418019754
2021-10-30 17:00:00,10.2633505,0.5768689897665702,0.6763674002648817
2021-10-30 18:00:00,10.191978,0.5736779022661894,0.6987121143049281
2021-10-30 19:00:00,9.877058,0.5524147682614982,0.6756206089116399
2021-10-30 20:00:00,9.3508625,0.5186525051711672,0.624300179556679
2021-10-30 21:00:00,8.4151745,0.4270510182740686,0.5760106585097587
2021-10-30 22:00:00,7.1855183,0.29602951239106795,0.5458001286989758
2021-10-30 23:00:00,5.7143397,0.18309627682869303,0.5336264282977532
2021-10-31 00:00:00,3.704907,0.08621746747719479,0.49052439298827755
2021-10-31 01:00:00,4.4841466,0.11893166812578213,0.46280668117384854
2021-10-31 02:00:00,7.399313,0.32505273688694175,0.47202009432654657
2021-10-31 03:00:00,8.917563,0.5690095122924307,0.5013236178430959
2021-10-31 04:00:00,8.898397,0.5689329412091254,0.5061253228673626
2021-10-31 05:00:00,9.046981,0.5819928762905923,0.4842849696777414
2021-10-31 06:00:00,8.622052,0.5434042129984813,0.46794251867373654
2021-10-31 07:00:00,8.107326,0.495347400985422,0.4572392119743804
2021-10-31 08:00:00,7.6025305,0.4316966048810379,0.4118166951346834
2021-10-31 09:00:00,7.060739,0.3775777047428701,0.37384522709677354
2021-10-31 10:00:00,6.5291767,0.3241842805495734,0.32259436475566433
2021-10-31 11:00:00,5.6273804,0.24819739394545018,0.2783091631878768
2021-10-31 12:00:00,6.1113334,0.2880606472073418,0.24896136975342184
2021-10-31 13:00:00,5.8710136,0.2607161643139087,0.25162810528440527
2021-10-31 14:00:00,8.118788,0.48703221036572,0.2899637460993723
2021-10-31 15:00:00,8.369786,0.5137572304302251,0.3744455061026609
2021-10-31 16:00:00,8.863329,0.5551865641368805,0.4671124577130055
2021-10-31 17:00:00,9.397979,0.6050979024927677,0.49198371921066736
2021-10-31 18:00:00,9.199948,0.5855743460593734,0.4948359667785888
2021-10-31 19:00:00,8.308745,0.4985261040287926,0.4685986620998382
2021-10-31 20:00:00,7.499827,0.39906106585715134,0.39321384320332914
2021-10-31 21:00:00,6.9745994,0.34831996705389745,0.34408055860204034
2021-10-31 22:00:00,6.7699065,0.32986909408009546,0.2993784819739746
2021-10-31 23:00:00,5.622025,0.2332218531314274,0.2661091116450438
2021-11-01 00:00:00,5.3068132,0.2149221111363504,0.24286055344775703
2021-11-01 01:00:00,5.267822,0.2122916525977613,0.2343196214289592
2021-11-01 02:00:00,5.010386,0.2000558796114309,0.21273803644995315
2021-11-01 03:00:00,3.8471196,0.14050738295549706,0.161013380582687
2021-11-01 04:00:00,2.7162304,0.10552876870106805,0.10665150246304121
2021-11-01 05:00:00,2.1502714,0.09007195681364574,0.04073254065585884
2021-11-01 06:00:00,1.5039959,0.07916110049713233,0.015560349121004971
2021-11-01 07:00:00,0.9218106,0.07733800541302696,0.01766896747267782
2021-11-01 08:00:00,1.8401643,0.08745870636382769,0.025939536778551858
2021-11-01 09:00:00,2.827252,0.1124230479413515,0.028375436309027224
2021-11-01 10:00:00,2.966935,0.11819330677978475,0.03509023421421687
2021-11-01 11:00:00,1.6769665,0.08710323822476944,0.06401957151989696
2021-11-01 12:00:00,1.5428363,0.0825658273027391,0.08602330178750335
2021-11-01 13:00:00,7.1226273,0.3789515809353274,0.0933721081598418
2021-11-01 14:00:00,6.739249,0.34518772707513923,0.1289034604846186
2021-11-01 15:00:00,7.6322694,0.43463573421436774,0.2220168004338452
2021-11-01 16:00:00,7.606656,0.4386817015221906,0.3079668460476714
2021-11-01 17:00:00,7.8412223,0.46361160826329,0.3393663393679205
2021-11-01 18:00:00,8.591893,0.5542888201181273,0.3617822014903152
2021-11-01 19:00:00,9.146654,0.7133887877444028,0.37597281827040596
2021-11-01 20:00:00,9.233114,0.7264037772871279,0.4122636104963976
2021-11-01 21:00:00,9.030588,0.7085171924746245,0.45559753585204577
2021-11-01 22:00:00,8.797475,0.680997010865275,0.5096057816512786
2021-11-01 23:00:00,8.734448,0.6680363943252541,0.5220166423269956
2021-11-02 00:00:00,8.862029,0.6795718982277936,0.4887019480344948
