window_index,horizon_start_hour,horizon_end_hour,executed_until_hour,initial_soc,soc_after_execution,planned_terminal_soc,objective,runtime_seconds,mip_gap,status
14823,355752,355919,355775,1912.7714545454544,1025.4545454545453,1912.7714545454544,40006.69807159579,0.006489992141723633,0.0,2
14824,355776,355943,355799,1025.4545454545453,1666.3280000000002,1025.4545454545453,39559.87593127999,0.0042841434478759766,0.0,2
14825,355800,355967,355823,1666.3280000000002,2331.9163636363637,1666.3280000000002,27899.42862099094,0.006134986877441406,0.0,2
14826,355824,355991,355847,2331.9163636363637,1722.8254545454545,2331.9163636363637,27375.681614154943,0.005903005599975586,0.0,2
14827,355848,356015,355871,1722.8254545454545,2218.181818181818,1722.8254545454545,26558.716372675,0.006249904632568359,0.0,2
14828,355872,356039,355895,2218.181818181818,1119.2309090909087,2218.181818181818,24953.26130134649,0.00637507438659668,0.0,2
14829,355896,356063,355919,1119.2309090909087,567.7611818181817,1119.2309090909087,20521.537361998686,0.006584882736206055,0.0,2
14830,355920,356087,355943,567.7611818181817,980.0,567.7611818181817,11336.621817168223,0.013321876525878906,0.0,2
14831,355944,356111,355967,980.0,1153.0158181818183,980.0,9228.271347840306,0.004880189895629883,0.0,2
14832,355968,356135,355991,1153.0158181818183,2086.495,1153.0158181818183,7233.219020991109,0.006886005401611328,0.0,2
14833,355992,356159,356015,2086.495,1854.5454545454545,2086.495,6576.297276714043,0.007093906402587891,0.0,2
14834,356016,356183,356039,1854.5454545454545,2042.7004545454545,1854.5454545454545,6721.660822734391,0.00849604606628418,0.0,2
14835,356040,356207,356063,2042.7004545454545,1579.0157272727276,2042.7004545454545,6842.732543287542,0.006190061569213867,0.0,2
14836,356064,356231,356087,1579.0157272727276,961.1470000000006,1579.0157272727276,6495.833021197935,0.009449958801269531,0.0,2
14837,356088,356255,356111,961.1470000000006,1395.4380000000003,961.1470000000006,6043.966419011484,0.0059719085693359375,0.0,2
14838,356112,356279,356135,1395.4380000000003,1922.801,1395.4380000000003,6319.537626341904,0.0059969425201416016,0.0,2
14839,356136,356303,356159,1922.801,1202.519727272727,1922.801,6246.669246336886,0.006220102310180664,0.0,2
14840,356160,356327,356183,1202.519727272727,1119.7690000000005,1202.519727272727,6031.308208636555,0.006305217742919922,0.0,2
14841,356184,356351,356207,1119.7690000000005,1835.8990000000003,1119.7690000000005,6152.157621387636,0.003777027130126953,0.0,2
14842,356208,356375,356231,1835.8990000000003,2356.937,1835.8990000000003,8632.569290421827,0.0057179927825927734,0.0,2
14843,356232,356399,356255,2356.937,2400.0,2356.937,11004.395212080295,0.006297111511230469,0.0,2
14844,356256,356423,356279,2400.0,1854.5454545454545,2400.0,13652.100833017179,0.004273176193237305,0.0,2
14845,356280,356447,356303,1854.5454545454545,2056.1134545454547,1854.5454545454545,14564.659413756526,0.006875038146972656,0.0,2
14846,356304,356471,356327,2056.1134545454547,2400.0,2056.1134545454547,14152.916576433074,0.007154941558837891,0.0,2
14847,356328,356495,356351,2400.0,2209.6151818181816,2400.0,12740.304215130896,0.004937887191772461,0.0,2
14848,356352,356519,356375,2209.6151818181816,1797.9749090909095,2209.6151818181816,11350.670893524522,0.0072269439697265625,0.0,2
14849,356376,356543,356399,1797.9749090909095,2305.511272727273,1797.9749090909095,9101.658418129768,0.0073778629302978516,0.0,2
14850,356400,356567,356423,2305.511272727273,2071.231181818182,2305.511272727273,9554.629280069932,0.005904197692871094,0.0,2
14851,356424,356591,356447,2071.231181818182,2218.181818181818,2071.231181818182,10103.31458957476,0.005776166915893555,0.0,2
14852,356448,356615,356471,2218.181818181818,1673.920272727273,2218.181818181818,12060.034400979457,0.00713801383972168,0.0,2
14853,356472,356639,356495,1673.920272727273,1743.035272727273,1673.920272727273,13375.24372851641,0.006963968276977539,0.0,2
14854,356496,356663,356519,1743.035272727273,1875.639272727273,1743.035272727273,13351.178047717774,0.007349967956542969,0.0,2
