hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298065,2014-01-04 05:00:00,48,24,214.077,48.32065108388642,0.1783333333333333,14.934166666666668,75.0,48.32065108388642,0.0,75.0,48.32065108388642,0.0,75.0,90.75634891611358,245.56176605629213,293.8824171401785,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298066,2014-01-04 06:00:00,48,24,214.142,52.64243150443154,-2.700833333333333,16.127499999999998,75.0,52.64243150443154,0.0,75.0,52.64243150443154,0.0,75.0,86.49956849556845,293.8824171401785,346.5248486446101,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298067,2014-01-04 07:00:00,48,24,214.174,57.194064637396636,23.906666666666663,18.5125,132.19406463739665,0.0,0.0,132.19406463739665,0.0,0.0,132.19406463739665,81.97993536260336,346.5248486446101,346.5248486446101,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298068,2014-01-04 08:00:00,48,24,213.948,60.732246593648114,20.375000000000004,22.88666666666667,135.7322465936481,0.0,0.0,135.7322465936481,0.0,0.0,135.7322465936481,78.2157534063519,346.5248486446101,346.5248486446101,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298069,2014-01-04 09:00:00,48,24,206.141,60.522457760337105,19.8025,18.868333333333332,135.5224577603371,0.0,0.0,135.5224577603371,0.0,0.0,135.5224577603371,70.6185422396629,346.5248486446101,346.5248486446101,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298070,2014-01-04 10:00:00,48,24,202.224,60.37027947118334,19.970833333333335,19.933333333333337,135.37027947118332,0.0,0.0,135.37027947118332,0.0,0.0,135.37027947118332,66.85372052881667,346.5248486446101,346.5248486446101,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298071,2014-01-04 11:00:00,48,24,196.638,62.32074247441117,41.20499999999999,32.68333333333333,137.32074247441116,0.0,100.0,137.32074247441116,0.0,80.58866675453558,217.90940922894674,59.31725752558884,346.5248486446101,199.99999999999994,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298072,2014-01-04 12:00:00,48,24,186.793,61.52727710772108,13.7175,18.996250000000003,136.5272771077211,0.0,0.0,136.5272771077211,0.0,0.0,136.5272771077211,50.265722892278916,199.99999999999994,199.99999999999994,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298073,2014-01-04 13:00:00,48,24,200.522,62.29009964418755,15.345,-0.8491666666666667,75.0,62.29009964418755,0.0,75.0,62.29009964418755,0.0,75.0,63.23190035581244,199.99999999999994,262.2900996441875,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298074,2014-01-04 14:00:00,48,24,195.613,61.99899885812537,17.695,15.580833333333336,75.0,61.99899885812537,0.0,75.0,61.99899885812537,0.0,75.0,58.61400114187463,262.2900996441875,324.28909850231287,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298075,2014-01-04 15:00:00,48,24,183.407,65.41735057518882,15.696666666666667,2.946153846153846,75.0,65.41735057518882,0.0,75.0,65.41735057518882,0.0,75.0,42.98964942481119,324.28909850231287,389.7064490775017,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298076,2014-01-04 16:00:00,48,24,153.464,68.36411210555644,21.334166666666665,20.8975,143.36411210555644,0.0,0.0,143.36411210555644,0.0,0.0,143.36411210555644,10.099887894443555,389.7064490775017,389.7064490775017,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298077,2014-01-04 17:00:00,48,24,101.384,70.99968002066763,15.5825,8.930833333333334,75.0,70.99968002066763,0.0,30.384319979332375,70.99968002066763,0.0,30.384319979332375,0.0,389.7064490775017,460.7061290981693,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298078,2014-01-04 18:00:00,48,24,59.572,73.74913948256112,14.8925,5.520833333333333,75.0,73.74913948256112,0.0,0.0,59.572,0.0,0.0,0.0,460.7061290981693,520.2781290981693,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298079,2014-01-04 19:00:00,48,24,113.259,73.76480002530774,15.390833333333331,19.102307692307697,148.76480002530775,0.0,0.0,113.259,0.0,0.0,113.259,0.0,520.2781290981693,520.2781290981693,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298080,2014-01-04 20:00:00,48,24,184.062,76.6589687319418,15.658333333333331,15.041666666666666,75.0,76.6589687319418,0.0,75.0,76.6589687319418,0.0,75.0,32.403031268058214,520.2781290981693,596.937097830111,1.0,90072.09806976312,0.0012111663818359375,2,0.0
298081,2014-01-04 21:00:00,48,24,207.161,80.46160455933932,30.506666666666664,27.4825,149.0,0.0,100.0,149.0,0.0,100.0,249.0,58.161,596.937097830111,415.11891601192923,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298082,2014-01-04 22:00:00,48,24,221.154,85.23022957291933,30.34833333333334,23.91333333333333,149.0,0.0,100.0,149.0,0.0,100.0,249.0,72.154,415.11891601192923,233.30073419374742,0.0,90072.09806976312,0.0012111663818359375,2,0.0
298083,2014-01-04 23:00:00,48,24,223.197,89.79064888555688,47.125833333333325,24.81,149.0,0.0,100.0,149.0,0.0,18.31540380656111,167.3154038065611,74.197,233.30073419374742,199.99999999999994,0.0,90072.09806976312,0.0012111663818359375,2,0.0
