,date,hour,minute,lmp
732,09/14/2018 ,08,15,20.81
733,02/22/2018 ,08,50,30.02
734,06/12/2018 ,14,35,24.83
735,12/18/2018 ,10,05,35.58
736,04/23/2018 ,14,25,30.66
737,02/23/2018 ,12,05,23.88
738,04/13/2018 ,07,45,-0.38
739,10/13/2018 ,11,50,46.04
740,10/31/2018 ,04,30,19.79
741,12/03/2018 ,03,35,48.1
742,07/26/2018 ,10,35,28.78
743,03/23/2018 ,22,20,1.02
744,05/09/2018 ,07,05,15.96
745,08/27/2018 ,10,55,2.57
746,12/26/2018 ,11,25,12.88
747,12/20/2018 ,00,25,16.34
748,01/02/2018 ,20,55,47.74
749,05/12/2018 ,23,05,4.24
750,01/25/2018 ,12,35,16.6
751,08/15/2018 ,14,30,152.23
752,08/21/2018 ,03,40,18.75
753,03/11/2018 ,12,05,0.04
754,08/21/2018 ,19,30,32.78
755,10/25/2018 ,01,55,27.61
756,05/13/2018 ,17,00,23.52
757,08/20/2018 ,20,15,47.48
758,02/04/2018 ,00,20,20.89
759,11/19/2018 ,12,55,38.59
760,12/02/2018 ,09,10,43.47
761,07/13/2018 ,13,05,30.71
762,08/31/2018 ,04,15,17.66
763,06/02/2018 ,16,50,35.6
764,04/27/2018 ,16,55,35.6
765,09/04/2018 ,11,40,30.36
766,08/19/2018 ,20,00,34.07
767,10/30/2018 ,03,10,-0.51
768,02/05/2018 ,12,00,21.43
769,04/30/2018 ,11,55,-0.38
770,01/06/2018 ,21,10,-0.36
771,01/24/2018 ,19,10,25.02
772,12/14/2018 ,11,35,15.17
773,07/11/2018 ,06,30,17.49
774,11/22/2018 ,03,55,21.35
775,08/22/2018 ,18,10,34.81
776,06/16/2018 ,19,45,18.69
777,11/20/2018 ,23,25,23.62
778,05/02/2018 ,18,10,10.34
779,01/01/2018 ,03,45,27.82
780,01/12/2018 ,23,00,19.39
781,07/26/2018 ,07,30,18.2
782,06/10/2018 ,05,40,19.53
783,03/13/2018 ,23,35,17.02
784,04/18/2018 ,02,20,-0.12
785,02/28/2018 ,16,20,20.56
786,04/09/2018 ,20,25,18.67
787,05/08/2018 ,21,50,13.18
788,03/04/2018 ,02,35,0.0
789,11/26/2018 ,14,25,29.44
790,04/03/2018 ,07,25,12.47
791,06/13/2018 ,11,10,31.82
792,06/27/2018 ,03,35,18.52
793,06/28/2018 ,19,25,27.65
794,12/22/2018 ,00,00,18.5
795,04/13/2018 ,18,35,-0.35
796,06/23/2018 ,11,35,21.07
797,03/09/2018 ,16,20,18.42
798,06/14/2018 ,12,30,40.23
799,10/30/2018 ,12,50,23.9
800,01/24/2018 ,05,55,24.91
801,07/25/2018 ,08,50,21.75
802,09/02/2018 ,05,10,18.71
803,03/19/2018 ,06,10,3.61
804,12/14/2018 ,02,50,18.23
805,11/13/2018 ,00,30,23.59
806,06/14/2018 ,06,20,18.11
807,04/04/2018 ,10,15,19.37
808,07/13/2018 ,16,55,27.19
809,05/30/2018 ,07,50,18.78
810,12/24/2018 ,21,05,15.79
811,01/27/2018 ,11,15,18.46
812,02/21/2018 ,01,55,16.88
813,04/19/2018 ,00,20,19.52
814,07/02/2018 ,00,55,18.66
815,01/20/2018 ,09,05,22.08
816,08/01/2018 ,10,10,25.73
817,04/29/2018 ,01,45,12.48
818,01/15/2018 ,04,05,4.29
819,12/22/2018 ,16,05,22.53
820,05/05/2018 ,15,50,58.96
821,08/16/2018 ,13,20,75.58
822,04/13/2018 ,03,15,-1.55
823,10/11/2018 ,18,10,31.41
824,01/20/2018 ,17,45,19.56
825,09/19/2018 ,06,10,20.26
826,08/16/2018 ,05,15,19.31
827,07/16/2018 ,13,05,39.52
828,11/04/2018 ,21,30,2.34
829,05/15/2018 ,12,35,45.93
830,03/12/2018 ,12,45,20.41
831,09/24/2018 ,16,20,51.64
832,12/13/2018 ,10,30,24.23
833,01/28/2018 ,16,00,26.24
834,09/28/2018 ,00,25,7.97
835,05/26/2018 ,18,00,49.35
836,09/01/2018 ,12,05,32.83
837,07/01/2018 ,23,45,17.9
838,02/04/2018 ,14,30,15.85
839,05/02/2018 ,07,30,5.62
840,05/31/2018 ,01,40,16.37
841,05/11/2018 ,05,45,-0.38
842,11/24/2018 ,17,05,19.44
843,09/22/2018 ,03,10,11.85
844,04/28/2018 ,06,15,18.31
845,02/24/2018 ,15,45,16.44
846,04/05/2018 ,23,40,17.64
847,03/30/2018 ,06,05,17.55
848,07/21/2018 ,22,30,19.79
849,11/04/2018 ,05,35,19.57
850,08/30/2018 ,16,25,70.85
851,03/20/2018 ,19,15,28.46
852,04/27/2018 ,07,35,20.4
853,11/24/2018 ,23,00,0.23
854,01/13/2018 ,01,00,21.26
855,11/07/2018 ,08,55,24.22
856,03/16/2018 ,21,35,19.01
857,12/23/2018 ,09,25,26.6
858,10/06/2018 ,09,20,23.05
859,08/01/2018 ,20,20,29.17
860,02/25/2018 ,00,15,18.57
861,09/12/2018 ,08,00,21.03
862,06/02/2018 ,23,30,20.11
863,07/03/2018 ,09,40,21.01
864,06/03/2018 ,17,10,51.07
865,04/18/2018 ,09,35,-4.06
866,07/08/2018 ,01,50,19.9
867,11/09/2018 ,08,10,21.66
868,12/05/2018 ,20,50,5.81
869,08/30/2018 ,11,35,32.06
870,06/07/2018 ,05,10,21.11
871,04/08/2018 ,16,25,20.15
872,06/19/2018 ,04,05,17.85
873,05/10/2018 ,20,20,0.2
874,03/24/2018 ,04,10,12.59
875,05/15/2018 ,18,40,18.56
876,04/19/2018 ,00,25,19.49
877,07/25/2018 ,11,40,34.97
878,09/21/2018 ,10,30,26.26
879,04/02/2018 ,17,25,22.27
880,12/12/2018 ,13,03,50.36
881,12/11/2018 ,18,05,33.96
882,10/20/2018 ,14,50,22.22
883,12/01/2018 ,00,00,-6.09
884,12/31/2018 ,08,30,16.17
885,03/11/2018 ,10,25,-0.35
886,02/19/2018 ,22,00,14.92
887,11/02/2018 ,02,05,19.04
888,06/09/2018 ,19,10,30.78
889,03/15/2018 ,02,25,0.65
890,11/25/2018 ,08,25,15.98
891,04/26/2018 ,14,50,20.27
892,11/26/2018 ,21,45,32.14
893,11/10/2018 ,13,10,17.87
894,01/05/2018 ,21,55,20.92
895,09/17/2018 ,18,20,38.57
896,05/07/2018 ,06,55,5.57
897,10/08/2018 ,15,20,30.1
898,02/18/2018 ,00,15,20.06
899,06/17/2018 ,06,45,18.82
900,10/13/2018 ,02,20,20.41
901,03/31/2018 ,11,50,-0.36
902,03/24/2018 ,18,55,22.2
903,02/04/2018 ,02,00,19.34
904,07/04/2018 ,16,25,21.41
905,10/31/2018 ,13,10,16.15
906,02/26/2018 ,08,00,20.44
907,08/25/2018 ,23,55,17.94
908,02/13/2018 ,05,00,21.37
909,01/15/2018 ,20,05,13.88
910,10/26/2018 ,21,55,20.58
911,06/07/2018 ,23,30,16.74
912,01/22/2018 ,13,05,14.55
913,03/24/2018 ,22,30,17.17
914,05/23/2018 ,22,40,19.55
915,03/02/2018 ,14,45,19.44
916,04/18/2018 ,17,55,24.23
917,02/27/2018 ,03,35,0.27
918,11/25/2018 ,15,00,0.71
919,11/23/2018 ,04,00,2.34
920,01/21/2018 ,08,45,12.27
921,04/13/2018 ,12,40,-1.76
922,02/14/2018 ,12,30,19.25
923,06/30/2018 ,03,45,19.41
924,09/22/2018 ,08,05,17.1
925,01/25/2018 ,22,05,20.55
926,01/29/2018 ,14,05,19.87
927,05/14/2018 ,10,30,8.53
928,02/08/2018 ,12,30,19.68
929,05/25/2018 ,15,40,38.74
930,09/06/2018 ,17,35,29.91
931,07/12/2018 ,09,55,25.77
932,10/04/2018 ,18,05,37.04
933,08/10/2018 ,11,40,28.77
934,01/23/2018 ,15,05,20.35
935,11/17/2018 ,04,20,20.54
936,04/21/2018 ,13,50,5.44
937,03/11/2018 ,20,00,19.79
938,07/13/2018 ,00,45,15.39
939,12/28/2018 ,12,50,18.55
940,08/05/2018 ,09,15,17.42
941,07/21/2018 ,17,50,68.75
942,03/09/2018 ,00,10,0.03
943,01/26/2018 ,01,15,1.49
944,12/11/2018 ,23,20,23.95
945,05/25/2018 ,22,00,19.16
946,06/12/2018 ,18,05,20.65
947,02/23/2018 ,23,05,21.25
948,11/26/2018 ,02,15,25.81
949,10/18/2018 ,19,55,33.62
950,11/12/2018 ,10,30,11.58
951,09/15/2018 ,00,30,18.92
952,07/16/2018 ,14,55,45.04
953,06/24/2018 ,01,55,15.73
954,06/29/2018 ,20,05,27.63
955,04/01/2018 ,01,50,16.09
956,11/03/2018 ,20,30,20.16
957,03/19/2018 ,01,40,2.13
958,08/05/2018 ,08,45,18.77
959,06/18/2018 ,00,00,27.77
960,04/03/2018 ,21,20,6.48
961,07/12/2018 ,15,10,37.0
962,09/10/2018 ,13,55,24.36
963,11/28/2018 ,02,50,1.16
964,09/24/2018 ,23,40,17.33
965,07/28/2018 ,14,35,1301.03
966,01/28/2018 ,01,50,20.54
967,03/30/2018 ,20,20,18.06
968,01/18/2018 ,22,05,17.78
969,12/17/2018 ,14,20,28.92
970,01/26/2018 ,14,15,16.98
971,05/08/2018 ,12,55,-2.75
972,11/26/2018 ,17,15,37.94
973,03/20/2018 ,17,00,25.73
974,12/13/2018 ,16,50,21.16
975,07/08/2018 ,00,40,22.21
976,02/15/2018 ,04,50,-0.36
977,04/20/2018 ,07,05,-0.03
978,03/03/2018 ,02,25,-0.28
979,10/06/2018 ,23,35,26.23
980,09/14/2018 ,07,10,20.62
981,03/19/2018 ,11,30,0.66
982,02/26/2018 ,15,55,18.51
983,10/28/2018 ,09,00,16.4
984,04/20/2018 ,05,30,0.08
985,01/03/2018 ,20,05,67.32
986,04/28/2018 ,16,40,137.7
987,09/21/2018 ,18,15,3.84
988,05/02/2018 ,01,50,-0.37
989,03/10/2018 ,12,55,41.64
990,12/22/2018 ,17,10,23.27
991,09/20/2018 ,07,30,26.81
992,03/18/2018 ,11,15,21.04
993,11/09/2018 ,22,05,25.59
994,09/22/2018 ,13,45,16.96
995,02/28/2018 ,15,10,22.17
996,10/20/2018 ,10,30,33.45
997,07/18/2018 ,18,25,50.03
998,04/30/2018 ,04,50,-0.36
999,12/03/2018 ,15,05,24.61
1000,07/23/2018 ,10,10,25.5
1001,11/03/2018 ,19,40,21.64
1002,09/17/2018 ,10,05,27.94
1003,10/23/2018 ,03,15,19.62
1004,06/01/2018 ,04,40,15.9
1005,12/31/2018 ,00,15,21.61
1006,01/19/2018 ,04,50,16.05
1007,06/23/2018 ,04,00,14.71
1008,07/05/2018 ,08,10,19.63
1009,10/05/2018 ,00,25,18.37
1010,02/26/2018 ,09,10,20.19
1011,10/28/2018 ,15,45,58.13
1012,11/29/2018 ,14,30,27.43
1013,06/05/2018 ,05,05,16.42
1014,05/16/2018 ,11,45,31.87
1015,03/11/2018 ,11,35,0.02
1016,12/16/2018 ,02,40,20.9
1017,08/11/2018 ,12,30,27.31
1018,10/23/2018 ,10,50,34.4
1019,05/27/2018 ,20,30,22.89
1020,06/25/2018 ,17,35,36.54
1021,06/03/2018 ,21,40,23.75
1022,01/22/2018 ,09,15,25.78
1023,08/03/2018 ,10,00,19.35
1024,04/10/2018 ,08,20,23.03
1025,10/27/2018 ,02,50,16.78
1026,01/07/2018 ,23,45,18.29
1027,09/19/2018 ,09,55,21.36
1028,02/05/2018 ,23,20,22.43
1029,10/13/2018 ,03,20,18.99
1030,06/29/2018 ,05,10,16.36
1031,03/06/2018 ,02,25,16.04
1032,03/15/2018 ,01,10,0.03
1033,05/23/2018 ,08,55,24.31
1034,05/28/2018 ,00,45,20.59
1035,05/04/2018 ,21,05,22.7
1036,03/30/2018 ,05,35,17.94
1037,08/19/2018 ,07,35,19.04
1038,06/08/2018 ,13,35,31.61
1039,03/01/2018 ,01,05,16.41
1040,02/07/2018 ,06,20,16.04
1041,02/17/2018 ,19,30,19.22
1042,05/23/2018 ,23,50,18.64
1043,07/20/2018 ,15,20,85.81
1044,06/27/2018 ,05,55,16.78
1045,04/03/2018 ,01,45,0.95
1046,12/27/2018 ,17,10,21.88
1047,08/05/2018 ,07,15,16.81
1048,02/12/2018 ,02,20,21.09
1049,07/12/2018 ,23,40,16.15
1050,11/15/2018 ,20,30,28.59
1051,01/22/2018 ,01,40,14.26
1052,07/11/2018 ,13,15,30.16
1053,11/25/2018 ,17,55,20.84
1054,02/06/2018 ,00,30,20.81
1055,05/05/2018 ,06,50,17.72
1056,03/10/2018 ,06,45,17.66
1057,06/21/2018 ,23,15,20.24
1058,04/17/2018 ,03,55,-5.57
1059,02/24/2018 ,11,00,19.46
1060,05/27/2018 ,06,10,15.75
1061,08/30/2018 ,09,50,21.33
1062,03/14/2018 ,14,45,18.13
1063,09/13/2018 ,04,00,16.8
1064,04/21/2018 ,01,35,16.03
1065,11/30/2018 ,00,10,20.58
1066,10/22/2018 ,21,20,20.49
1067,03/04/2018 ,18,10,19.06
1068,04/30/2018 ,23,30,11.34
1069,02/15/2018 ,10,40,14.49
1070,08/31/2018 ,12,45,34.13
1071,12/12/2018 ,06,55,42.88
1072,04/26/2018 ,19,25,19.98
1073,05/25/2018 ,23,10,16.27
1074,07/14/2018 ,16,45,37.52
1075,01/01/2018 ,11,15,42.51
1076,03/04/2018 ,15,15,15.95
1077,05/29/2018 ,06,55,14.79
1078,05/19/2018 ,19,05,23.6
1079,02/19/2018 ,12,30,18.25
1080,07/09/2018 ,14,00,29.32
1081,12/12/2018 ,02,10,23.69
1082,02/26/2018 ,08,05,20.62
1083,08/09/2018 ,02,10,18.83
1084,04/04/2018 ,01,55,13.59
1085,07/12/2018 ,03,00,16.69
1086,05/29/2018 ,02,10,15.38
1087,04/21/2018 ,21,45,20.2
1088,04/15/2018 ,17,55,24.2
1089,02/13/2018 ,08,00,26.81
1090,08/10/2018 ,23,55,23.68
1091,09/28/2018 ,14,00,21.1
1092,06/14/2018 ,01,55,20.66
1093,02/08/2018 ,04,30,19.42
1094,04/01/2018 ,10,25,18.87
1095,04/03/2018 ,19,45,0.65
1096,12/28/2018 ,20,45,31.9
1097,05/30/2018 ,00,25,18.05
1098,01/19/2018 ,23,45,5.26
1099,03/24/2018 ,10,25,16.94
1100,10/27/2018 ,03,45,17.0
1101,11/18/2018 ,07,20,27.59
1102,03/20/2018 ,02,25,15.36
1103,05/18/2018 ,20,20,7.78
1104,05/27/2018 ,02,55,14.31
1105,04/01/2018 ,09,00,18.16
1106,06/03/2018 ,03,25,16.41
1107,08/05/2018 ,00,15,24.25
1108,09/10/2018 ,12,50,22.84
1109,09/12/2018 ,03,35,17.2
1110,01/30/2018 ,21,55,16.7
1111,09/22/2018 ,18,20,19.2
1112,06/09/2018 ,02,25,16.35
1113,04/13/2018 ,20,55,-0.35
1114,02/15/2018 ,08,40,18.91
1115,03/15/2018 ,16,10,6.89
1116,10/26/2018 ,05,55,23.15
1117,04/22/2018 ,08,15,18.02
1118,12/09/2018 ,09,55,38.04
1119,01/23/2018 ,03,15,21.41
1120,01/02/2018 ,18,35,49.86
1121,11/14/2018 ,15,25,26.01
1122,12/18/2018 ,16,00,28.47
1123,08/28/2018 ,22,55,18.81
1124,05/24/2018 ,21,45,22.83
1125,06/30/2018 ,20,10,26.27
1126,04/07/2018 ,04,45,13.32
1127,04/18/2018 ,00,05,-0.36
1128,03/01/2018 ,05,40,7.63
1129,11/12/2018 ,22,25,24.12
1130,03/01/2018 ,08,45,12.71
1131,07/25/2018 ,19,30,33.27
1132,02/06/2018 ,18,30,75.08
1133,01/17/2018 ,00,50,47.78
1134,09/12/2018 ,01,00,18.05
1135,10/27/2018 ,06,15,21.43
1136,07/28/2018 ,22,25,27.24
1137,03/28/2018 ,13,40,24.86
1138,08/30/2018 ,23,20,23.82
1139,12/06/2018 ,19,15,42.9
1140,04/06/2018 ,14,40,23.98
1141,07/17/2018 ,00,35,18.12
1142,08/19/2018 ,10,25,25.24
1143,10/19/2018 ,15,30,120.0
1144,10/02/2018 ,03,10,18.4
1145,02/11/2018 ,20,25,36.2
1146,06/12/2018 ,18,00,9.09
1147,03/08/2018 ,12,35,14.12
1148,04/12/2018 ,11,25,1.4
1149,01/05/2018 ,19,30,28.83
1150,11/04/2018 ,21,20,5.36
1151,05/17/2018 ,13,00,21.53
1152,11/27/2018 ,10,30,27.75
1153,04/30/2018 ,00,15,1.63
1154,01/20/2018 ,06,25,16.83
1155,06/18/2018 ,19,00,34.97
1156,10/26/2018 ,11,45,23.46
1157,04/13/2018 ,03,05,-1.54
1158,08/24/2018 ,16,10,56.4
1159,03/15/2018 ,02,00,0.42
1160,11/04/2018 ,07,10,19.61
1161,06/04/2018 ,14,15,28.07
1162,05/17/2018 ,09,00,20.12
1163,09/11/2018 ,22,10,20.7
1164,03/31/2018 ,23,45,16.15
1165,01/07/2018 ,03,05,-5.35
1166,11/02/2018 ,00,25,21.39
1167,11/28/2018 ,13,15,20.57
1168,10/31/2018 ,21,05,21.7
1169,04/17/2018 ,08,30,-1.27
1170,04/28/2018 ,00,00,20.97
1171,05/04/2018 ,22,25,21.87
1172,07/20/2018 ,19,30,29.68
1173,12/21/2018 ,07,05,48.68
1174,02/12/2018 ,03,35,21.51
1175,11/25/2018 ,18,00,21.33
1176,06/14/2018 ,18,40,24.92
1177,11/07/2018 ,12,00,41.92
1178,05/03/2018 ,05,30,17.47
1179,12/13/2018 ,12,15,28.63
1180,07/02/2018 ,13,30,33.35
1181,11/10/2018 ,21,05,19.02
1182,02/13/2018 ,22,15,19.53
1183,04/07/2018 ,02,20,-0.37
1184,11/28/2018 ,06,15,22.09
1185,09/28/2018 ,21,30,19.9
1186,11/29/2018 ,19,30,38.15
1187,01/28/2018 ,05,15,26.2
1188,05/03/2018 ,15,40,42.35
1189,07/06/2018 ,11,40,75.66
1190,07/18/2018 ,10,55,26.07
1191,01/01/2018 ,11,30,42.04
1192,09/01/2018 ,11,20,36.99
1193,09/01/2018 ,08,45,20.64
1194,03/07/2018 ,04,10,15.79
1195,03/15/2018 ,20,40,6.97
1196,01/22/2018 ,04,15,17.02
1197,07/05/2018 ,23,10,25.82
1198,12/30/2018 ,16,00,24.02
1199,07/12/2018 ,11,55,34.75
1200,12/02/2018 ,07,20,61.79
1201,03/02/2018 ,01,40,15.88
1202,12/29/2018 ,11,45,27.2
1203,04/10/2018 ,11,20,20.35
1204,10/02/2018 ,15,35,45.87
1205,02/01/2018 ,03,35,14.09
1206,05/24/2018 ,17,15,37.45
1207,03/17/2018 ,05,40,16.85
1208,03/09/2018 ,04,55,2.62
1209,06/14/2018 ,00,45,25.12
1210,08/24/2018 ,07,20,19.86
1211,10/22/2018 ,13,35,25.28
1212,01/28/2018 ,21,10,26.19
1213,12/20/2018 ,21,50,37.67
1214,03/13/2018 ,20,00,19.78
1215,04/15/2018 ,21,05,21.31
1216,04/21/2018 ,17,15,-2.3
1217,12/28/2018 ,16,15,18.03
1218,07/27/2018 ,16,25,61.36
1219,09/10/2018 ,02,00,17.64
1220,03/19/2018 ,21,00,19.78
1221,03/16/2018 ,03,50,14.53
1222,12/10/2018 ,14,30,28.91
1223,09/21/2018 ,21,10,17.49
1224,02/02/2018 ,10,10,21.11
1225,09/21/2018 ,11,25,35.12
1226,10/13/2018 ,09,45,27.09
1227,09/07/2018 ,18,55,26.76
1228,10/15/2018 ,20,05,21.21
1229,03/09/2018 ,15,15,18.73
1230,02/20/2018 ,04,50,-0.12
1231,01/30/2018 ,17,05,14.04
1232,06/29/2018 ,08,30,17.89
1233,03/15/2018 ,17,00,4.15
1234,06/15/2018 ,03,25,17.68
1235,03/17/2018 ,19,05,18.63
1236,08/07/2018 ,16,35,50.95
1237,04/30/2018 ,03,20,-3.03
1238,09/13/2018 ,04,35,17.12
1239,01/27/2018 ,10,05,19.26
1240,12/16/2018 ,07,05,25.83
1241,01/28/2018 ,11,25,27.58
1242,09/07/2018 ,23,00,21.94
1243,03/18/2018 ,03,15,16.96
1244,05/13/2018 ,11,40,24.89
1245,10/31/2018 ,17,55,16.5
1246,05/06/2018 ,20,05,22.69
1247,08/22/2018 ,00,05,19.49
1248,01/06/2018 ,04,05,28.83
1249,09/26/2018 ,06,15,16.82
1250,11/09/2018 ,10,10,26.41
1251,02/18/2018 ,04,50,16.0
1252,10/07/2018 ,21,50,20.77
1253,08/30/2018 ,09,35,21.31
1254,03/05/2018 ,07,30,15.92
1255,06/26/2018 ,06,30,17.6
1256,12/24/2018 ,09,35,15.33
1257,07/20/2018 ,01,15,15.12
1258,09/20/2018 ,13,25,25.75
1259,09/16/2018 ,09,00,20.38
1260,05/07/2018 ,02,10,-0.84
1261,06/14/2018 ,23,15,24.41
1262,02/25/2018 ,18,15,19.04
1263,03/25/2018 ,06,45,16.24
1264,12/23/2018 ,11,25,25.45
1265,07/29/2018 ,07,00,16.11
1266,05/26/2018 ,14,35,220.58
1267,10/06/2018 ,23,00,28.04
1268,02/26/2018 ,10,00,19.8
1269,12/12/2018 ,23,15,17.81
1270,07/15/2018 ,15,20,28.96
1271,05/29/2018 ,01,25,14.33
1272,02/27/2018 ,02,20,-0.33
1273,10/10/2018 ,07,45,21.42
1274,03/31/2018 ,09,50,1.98
1275,06/07/2018 ,01,55,14.4
1276,05/04/2018 ,18,00,20.32
1277,09/17/2018 ,22,10,22.58
1278,08/28/2018 ,04,45,15.05
1279,10/17/2018 ,23,25,21.51
1280,10/25/2018 ,18,40,42.93
1281,12/28/2018 ,21,45,26.2
1282,04/11/2018 ,18,20,-1.99
1283,12/05/2018 ,20,25,13.11
1284,01/23/2018 ,02,25,21.7
1285,01/25/2018 ,13,25,17.7
1286,12/14/2018 ,20,10,40.29
1287,06/23/2018 ,12,20,22.92
1288,11/16/2018 ,17,15,29.82
1289,10/10/2018 ,14,55,19.71
1290,05/12/2018 ,17,05,21.15
1291,08/12/2018 ,15,05,22.99
1292,04/17/2018 ,05,30,-1.49
1293,06/25/2018 ,19,05,32.55
1294,01/05/2018 ,16,35,23.64
1295,10/24/2018 ,10,45,23.89
1296,10/01/2018 ,02,55,18.57
1297,04/25/2018 ,10,20,-0.39
1298,08/26/2018 ,17,10,34.88
1299,08/15/2018 ,19,15,35.5
1300,01/09/2018 ,11,20,20.81
1301,07/18/2018 ,16,15,1475.88
1302,06/09/2018 ,13,40,29.08
1303,10/22/2018 ,09,30,23.15
1304,09/16/2018 ,09,25,20.81
1305,03/12/2018 ,06,50,19.73
1306,04/23/2018 ,18,05,48.06
1307,11/29/2018 ,05,00,-3.41
1308,11/21/2018 ,06,40,38.64
1309,08/13/2018 ,05,10,19.48
1310,12/05/2018 ,23,05,-0.84
1311,01/20/2018 ,01,55,14.15
1312,05/21/2018 ,19,00,29.67
1313,11/03/2018 ,22,35,21.33
1314,03/18/2018 ,08,50,18.94
1315,10/10/2018 ,08,10,21.49
1316,02/10/2018 ,02,35,14.1
1317,02/24/2018 ,10,10,20.02
1318,11/18/2018 ,19,45,47.9
1319,05/28/2018 ,06,20,16.27
1320,05/24/2018 ,00,15,18.73
1321,05/17/2018 ,07,25,18.45
1322,11/12/2018 ,14,00,7.6
1323,07/11/2018 ,09,35,20.29
1324,08/30/2018 ,03,40,16.39
1325,08/29/2018 ,10,05,25.92
1326,03/20/2018 ,16,00,24.5
1327,06/19/2018 ,20,20,26.32
1328,05/31/2018 ,04,15,16.14
1329,09/29/2018 ,07,00,22.0
1330,01/12/2018 ,13,30,19.73
1331,04/08/2018 ,19,05,18.04
1332,04/16/2018 ,20,50,-0.38
1333,04/04/2018 ,09,05,20.52
1334,07/18/2018 ,07,55,17.07
1335,01/18/2018 ,12,30,24.0
1336,10/14/2018 ,09,55,21.56
1337,06/14/2018 ,04,00,15.69
1338,12/06/2018 ,00,15,-0.81
1339,10/04/2018 ,16,45,63.81
1340,01/29/2018 ,19,20,23.89
1341,02/03/2018 ,06,55,14.01
1342,03/03/2018 ,18,05,7.05
1343,10/07/2018 ,02,05,21.62
1344,03/08/2018 ,10,15,17.1
1345,08/26/2018 ,00,45,18.45
1346,12/14/2018 ,02,55,18.19
1347,03/30/2018 ,09,00,18.61
1348,11/13/2018 ,00,35,23.66
1349,10/05/2018 ,19,20,30.84
1350,09/20/2018 ,19,20,32.14
1351,03/30/2018 ,22,05,-0.38
1352,02/17/2018 ,15,05,18.98
1353,03/18/2018 ,11,45,24.52
1354,04/28/2018 ,13,00,26.0
1355,10/10/2018 ,11,05,30.51
1356,03/11/2018 ,17,50,15.73
1357,10/19/2018 ,17,10,31.76
1358,05/28/2018 ,12,30,28.55
1359,04/29/2018 ,13,45,3.79
1360,04/13/2018 ,01,00,-3.6
1361,08/29/2018 ,00,45,17.47
1362,05/04/2018 ,01,50,16.24
1363,08/03/2018 ,06,55,17.11
1364,10/22/2018 ,04,15,25.59
1365,10/24/2018 ,15,15,36.61
1366,10/31/2018 ,08,20,15.38
1367,11/05/2018 ,04,55,20.58
1368,12/14/2018 ,08,25,24.11
1369,03/11/2018 ,20,10,19.9
1370,08/19/2018 ,06,35,19.43
1371,09/07/2018 ,21,30,25.55
1372,10/10/2018 ,22,15,21.9
1373,08/18/2018 ,19,10,31.78
1374,12/13/2018 ,10,35,24.75
1375,08/23/2018 ,06,50,21.73
1376,07/27/2018 ,03,00,19.05
1377,02/17/2018 ,09,40,18.8
1378,04/01/2018 ,12,35,22.64
1379,10/28/2018 ,21,10,49.33
1380,06/15/2018 ,23,45,18.7
1381,11/06/2018 ,10,05,36.65
1382,06/07/2018 ,07,15,17.03
1383,01/07/2018 ,17,10,8.47
1384,11/28/2018 ,11,35,27.74
1385,11/23/2018 ,19,25,30.64
1386,05/12/2018 ,09,15,-0.36
1387,06/29/2018 ,16,55,38.71
1388,05/29/2018 ,22,50,19.77
1389,11/01/2018 ,14,20,31.87
1390,07/04/2018 ,18,15,18.4
1391,08/13/2018 ,16,05,40.7
1392,08/14/2018 ,18,20,27.75
1393,09/09/2018 ,01,30,19.91
1394,10/17/2018 ,00,50,21.12
1395,11/01/2018 ,06,25,26.63
1396,06/06/2018 ,00,35,17.73
1397,09/14/2018 ,16,40,31.74
1398,03/11/2018 ,13,10,0.87
1399,09/10/2018 ,03,05,18.12
1400,09/15/2018 ,08,55,21.08
1401,04/19/2018 ,03,10,17.03
1402,09/04/2018 ,01,15,18.68
1403,07/11/2018 ,23,20,18.38
1404,08/11/2018 ,16,40,23.97
1405,02/11/2018 ,02,40,19.17
1406,12/21/2018 ,13,00,22.42
1407,03/31/2018 ,03,25,-6.55
1408,10/10/2018 ,00,35,20.71
1409,11/04/2018 ,12,35,30.62
1410,01/28/2018 ,13,05,30.23
1411,12/08/2018 ,18,45,45.19
1412,08/18/2018 ,10,55,31.23
1413,01/19/2018 ,17,35,19.4
1414,12/28/2018 ,14,35,17.7
1415,04/30/2018 ,13,05,-0.36
1416,05/22/2018 ,10,05,24.4
1417,07/08/2018 ,11,20,27.8
1418,05/07/2018 ,02,15,-0.87
1419,07/23/2018 ,06,05,17.0
1420,09/26/2018 ,12,30,24.91
1421,08/16/2018 ,22,30,25.31
1422,07/15/2018 ,01,15,19.0
1423,12/24/2018 ,04,35,18.19
1424,09/16/2018 ,07,15,18.94
1425,04/25/2018 ,16,45,26.54
1426,06/01/2018 ,12,55,44.74
1427,08/22/2018 ,02,35,18.68
1428,01/31/2018 ,21,05,17.0
1429,03/26/2018 ,01,55,2.97
1430,10/24/2018 ,19,00,52.24
1431,11/04/2018 ,03,55,20.09
1432,10/07/2018 ,13,45,24.82
1433,04/18/2018 ,23,20,18.75
1434,08/17/2018 ,22,25,27.56
1435,05/19/2018 ,22,55,17.98
1436,11/05/2018 ,06,00,19.56
1437,04/24/2018 ,06,40,15.4
1438,01/18/2018 ,03,00,30.47
1439,05/19/2018 ,16,50,28.34
1440,02/21/2018 ,08,35,24.47
1441,09/05/2018 ,15,20,33.2
