hour_index,datetime,horizon_hours,execution_step_hours,actual_generation_mw,forecast_generation_mw,actual_price,forecast_price,planned_direct_mw,planned_charge_mw,planned_discharge_mw,realized_direct_mw,realized_charge_mw,realized_discharge_mw,realized_delivered_mw,realized_curtailment_mw,soc_start_mwh,soc_end_mwh,mode_charge_binary,solver_objective,solver_runtime_seconds,solver_status,used_baseload_gate
298009,2014-01-01 21:00:00,48,24,234.825,125.88594542698067,1.806137170825154,0.5788332563376701,83.62153007725738,100.0,0.0,83.62153007725738,100.0,0.0,83.62153007725738,51.20346992274261,236.36363636363637,336.3636363636364,1.0,3234.2839611480376,0.005071878433227539,2,0.0
298010,2014-01-01 22:00:00,48,24,234.979,125.91179309806301,1.3419438063772364,0.8459578749427379,183.95615919561325,0.0,0.0,183.95615919561325,0.0,0.0,183.95615919561325,51.02284080438676,336.3636363636364,336.3636363636364,0.0,3234.2839611480376,0.005071878433227539,2,0.0
298011,2014-01-01 23:00:00,48,24,234.413,128.0205849384921,1.9038111341765112,0.7686989368878402,186.84218236832075,0.0,0.0,186.84218236832075,0.0,0.0,186.84218236832075,47.57081763167926,336.3636363636364,336.3636363636364,0.0,3234.2839611480376,0.005071878433227539,2,0.0
298012,2014-01-02 00:00:00,48,24,215.003,225.33978096777898,1.2079298129450666,1.439535698468689,223.40006426991184,0.0,25.599935730088163,215.003,0.0,25.599935730088163,240.60293573008815,0.0,336.3636363636364,289.818298672567,0.0,5211.934392759756,0.0035109519958496094,2,0.0
298013,2014-01-02 01:00:00,48,24,204.668,214.41908257694996,0.9221325446425304,1.3809116989392005,210.9187121638156,0.0,38.0812878361844,204.668,0.0,38.0812878361844,242.7492878361844,0.0,289.818298672567,220.57959351586805,0.0,5211.934392759756,0.0035109519958496094,2,0.0
298014,2014-01-02 02:00:00,48,24,188.827,205.6618791501369,0.5532795267855183,1.3181023042982993,249.0,0.0,0.0,188.827,0.0,0.0,188.827,0.0,220.57959351586805,220.57959351586805,0.0,5211.934392759756,0.0035109519958496094,2,0.0
298015,2014-01-02 03:00:00,48,24,180.726,193.77084412459217,1.736893927295919,1.256645471545157,249.0,0.0,0.0,180.726,0.0,0.0,180.726,0.0,220.57959351586805,220.57959351586805,1.0,5211.934392759756,0.0035109519958496094,2,0.0
298016,2014-01-02 04:00:00,48,24,128.481,181.3359378059893,0.36018529846104824,1.288118814770298,249.0,0.0,0.0,128.481,0.0,0.0,128.481,0.0,220.57959351586805,220.57959351586805,0.0,5211.934392759756,0.0035109519958496094,2,0.0
298017,2014-01-02 05:00:00,48,24,100.107,167.52876384530595,0.18190337143310564,1.2836916462454089,237.24884010030974,0.0,0.0,100.107,0.0,0.0,100.107,0.0,220.57959351586805,220.57959351586805,0.0,5211.934392759756,0.0035109519958496094,2,0.0
298018,2014-01-02 06:00:00,48,24,71.27,156.6268177397905,0.42721170392709795,1.4398360838436253,226.66053435835187,0.0,0.0,71.27,0.0,0.0,71.27,0.0,220.57959351586805,220.57959351586805,1.0,5211.934392759756,0.0035109519958496094,2,0.0
298019,2014-01-02 07:00:00,48,24,45.237,146.10587849338287,1.8389516585594528,1.2719067618761202,216.37348969846053,0.0,0.0,45.237,0.0,0.0,45.237,0.0,220.57959351586805,220.57959351586805,0.0,5211.934392759756,0.0035109519958496094,2,0.0
