time_stamp,power,npower,speed,npreds_12hr,npreds_24hr,npreds_168hr,preds_12hr,preds_24hr,preds_168hr
2018-08-02 12:00:00,95,0.9223300970873788,11.625427146658412,0.86408305,0.8788241,0.84379137,90.21027,91.74924,88.09182
2018-08-02 13:00:00,94,0.912621359223301,11.980045707428058,0.9409308,0.944312,0.9153907,98.23318,98.586174,95.56679
2018-08-02 14:00:00,96,0.9320388349514565,11.448116707676448,0.96021515,0.9629333,0.93318754,100.24646,100.530235,97.42478
2018-08-02 15:00:00,87,0.8446601941747572,8.80809592664408,0.7883017,0.877617,0.78001666,82.2987,91.623215,81.43374
2018-08-02 16:00:00,97,0.941747572815534,8.56991926459008,0.62997144,0.8263912,0.68983865,65.76902,86.275246,72.01916
2018-08-02 17:00:00,98,0.9514563106796116,7.320995945795089,0.5222724,0.7788179,0.60418856,54.52524,81.308586,63.077286
2018-08-02 18:00:00,94,0.912621359223301,7.526038796420277,0.706645,0.88826776,0.70476437,73.77374,92.73515,73.5774
2018-08-02 19:00:00,79,0.7669902912621359,7.346607041441233,0.4702037,0.7356534,0.5728019,49.089268,76.802216,59.800518
2018-08-02 20:00:00,72,0.6990291262135923,7.345158932213048,0.49863476,0.74513125,0.5744805,52.05747,77.7917,59.97576
2018-08-02 21:00:00,72,0.6990291262135923,6.8839931232749425,0.3417855,0.6158099,0.4627123,35.682407,64.29056,48.307163
2018-08-02 22:00:00,65,0.6310679611650486,7.1717308901405765,0.33052543,0.62194836,0.45941144,34.506855,64.93141,47.962555
2018-08-02 23:00:00,60,0.5825242718446602,6.735459462871714,0.31732368,0.5920135,0.42507017,33.128593,61.80621,44.377327
2018-08-03 00:00:00,70,0.6796116504854369,6.610079134585237,0.4205798,0.67183924,0.46368217,43.90853,70.140015,48.40842
2018-08-03 01:00:00,82,0.7961165048543689,6.653613264407242,0.22690824,0.5406693,0.36422372,23.68922,56.445877,38.024956
2018-08-03 02:00:00,73,0.7087378640776699,6.775916839945965,0.23523432,0.53068423,0.36037534,24.558464,55.403435,37.623188
2018-08-03 03:00:00,54,0.5242718446601942,7.5611470528199,0.31649303,0.5969628,0.42538792,33.041874,62.322918,44.4105
2018-08-03 04:00:00,48,0.4660194174757281,9.252476111116705,0.53432906,0.7366626,0.5905262,55.783955,76.90758,61.65094
2018-08-03 05:00:00,73,0.7087378640776699,8.311412733181456,0.65259534,0.7935909,0.63899523,68.13095,82.85089,66.711105
2018-08-03 06:00:00,88,0.8543689320388349,6.915137140354244,0.3263501,0.5773692,0.3978448,34.07095,60.277348,41.534996
2018-08-03 07:00:00,97,0.941747572815534,7.513732863317715,0.56411356,0.79557717,0.55853206,58.893456,83.05826,58.31075
2018-08-03 08:00:00,101,0.9805825242718448,11.080967247266203,0.9057973,0.94961715,0.86893654,94.56524,99.14003,90.71697
2018-08-03 09:00:00,96,0.9320388349514565,12.7154446196673,0.99237925,0.972818,0.9788972,103.60439,101.5622,102.19687
2018-08-03 10:00:00,96,0.9320388349514565,13.428147234396464,0.9507497,0.9439131,0.96037734,99.25827,98.54453,100.2634
2018-08-03 11:00:00,76,0.7378640776699029,12.688162207211734,0.9875999,0.97464895,0.9819703,103.10543,101.75335,102.5177
2018-08-03 12:00:00,85,0.8252427184466019,10.487452507764846,0.96913916,0.9738226,0.94593465,101.17813,101.66708,98.75558
2018-08-03 13:00:00,94,0.912621359223301,9.5356578623105,0.89168364,0.95021224,0.8888975,93.091774,99.202156,92.800896
2018-08-03 14:00:00,86,0.8349514563106796,9.88533281381889,0.8976746,0.9602485,0.911826,93.71723,100.24994,95.19464
2018-08-03 15:00:00,100,0.970873786407767,9.181221825555442,0.77144486,0.89260185,0.83300185,80.53884,93.18764,86.96539
2018-08-03 16:00:00,101,0.9805825242718448,8.884371150785569,0.63771176,0.8254839,0.74927664,66.57711,86.18052,78.22448
2018-08-03 17:00:00,99,0.9611650485436892,7.637820314824944,0.6439217,0.83766115,0.7147342,67.225426,87.45183,74.61825
2018-08-03 18:00:00,93,0.9029126213592232,7.492593656744372,0.46063584,0.73230994,0.5990955,48.09038,76.453156,62.545574
2018-08-03 19:00:00,95,0.9223300970873788,7.547977062640643,0.3688641,0.67166424,0.5444333,38.50941,70.12175,56.838837
2018-08-03 20:00:00,81,0.7864077669902912,6.95482543899476,0.34320164,0.6117636,0.4781884,35.83025,63.868122,49.92287
2018-08-03 21:00:00,61,0.5922330097087378,6.075239664176221,0.273077,0.51481736,0.37200093,28.509241,53.746933,38.8369
2018-08-03 22:00:00,27,0.2621359223300971,5.274398654587426,0.1774509,0.3816575,0.25592235,18.525873,39.845043,26.718294
2018-08-03 23:00:00,11,0.1067961165048543,5.120778631279181,0.07819639,0.24730608,0.17437452,8.163703,25.818754,18.2047
2018-08-04 00:00:00,9,0.087378640776699,4.393933223997007,0.19135997,0.26824948,0.17306823,19.977982,28.005247,18.068323
2018-08-04 01:00:00,11,0.1067961165048543,4.176433399515486,0.35564595,0.40468144,0.24518022,37.129436,42.248745,25.596815
2018-08-04 02:00:00,16,0.1553398058252427,4.972688257704403,0.33797085,0.4064071,0.2584173,35.284157,42.4289,26.978767
2018-08-04 03:00:00,14,0.1359223300970873,4.612267499773859,0.08776769,0.1253985,0.113157146,9.162947,13.091604,11.813606
2018-08-04 04:00:00,13,0.1262135922330097,5.016788861848838,0.07999495,0.07565799,0.10786532,8.351473,7.8986945,11.26114
2018-08-04 05:00:00,9,0.087378640776699,4.222998393035728,0.3663047,0.3449848,0.22835462,38.24221,36.016415,23.840223
2018-08-04 06:00:00,22,0.2135922330097087,4.943898598615326,0.057118654,0.037329346,0.081684776,5.9631877,3.8971837,8.527891
2018-08-04 07:00:00,24,0.233009708737864,4.712252236532603,0.12569496,0.08736345,0.10337203,13.122554,9.120745,10.79204
2018-08-04 08:00:00,11,0.1067961165048543,5.15378492396651,0.3201286,0.27470592,0.21175548,33.421425,28.679298,22.107273
2018-08-04 09:00:00,15,0.145631067961165,7.198666339510234,0.58988065,0.5634481,0.42608684,61.58354,58.82398,44.483467
2018-08-04 10:00:00,61,0.5922330097087378,5.838998335175449,0.3870983,0.35735288,0.2947576,40.413063,37.30764,30.772694
2018-08-04 11:00:00,63,0.6116504854368932,6.585304459772223,0.3568057,0.34910205,0.27955812,37.250515,36.446255,29.18587
2018-08-04 12:00:00,57,0.5533980582524272,7.234553701866708,0.50216717,0.513474,0.39846128,52.426254,53.606686,41.599358
2018-08-04 13:00:00,41,0.3980582524271844,5.397041475016693,0.46782237,0.4841598,0.32512903,48.840656,50.546284,33.94347
2018-08-04 14:00:00,28,0.2718446601941747,6.144360161118576,0.48168725,0.56394327,0.35192174,50.28815,58.87568,36.74063
2018-08-04 15:00:00,14,0.1359223300970873,5.193997331848613,0.28563094,0.38658443,0.22547963,29.81987,40.359417,23.540073
2018-08-04 16:00:00,4,0.0388349514563106,4.462533982886912,0.24050233,0.30876848,0.16169019,25.108444,32.23543,16.880457
2018-08-04 17:00:00,1,0.0097087378640776,3.8280805663194184,0.40653408,0.45130023,0.23329887,42.442158,47.115746,24.356401
2018-08-04 18:00:00,1,0.0097087378640776,3.518108365699123,0.31315768,0.36601335,0.1764077,32.69366,38.211796,18.416964
2018-08-04 19:00:00,0,0.0,2.9545556711605743,0.39264226,0.4300324,0.21050027,40.99185,44.895382,21.976229
2018-08-04 20:00:00,0,0.0,2.966963095854415,0.18441296,0.21941182,0.09676805,19.252712,22.906595,10.102585
2018-08-04 21:00:00,0,0.0,1.9936416138953117,0.0026688874,-0.0031437427,-0.010057583,0.27863184,-0.32820675,-1.0500118
2018-08-04 22:00:00,0,0.0,2.5064362045265125,0.3391085,0.33824518,0.17382617,35.402927,35.312798,18.147453
2018-08-04 23:00:00,0,0.0,2.026594389563652,0.07541229,0.06884274,0.03694652,7.873043,7.187182,3.8572168
2018-08-05 00:00:00,0,0.0,2.0992529416492816,0.2677142,0.2711564,0.14017618,27.949364,28.30873,14.634393
2018-08-05 01:00:00,0,0.0,2.2646254059906155,-0.024904564,-0.02474153,-0.003636077,-2.6000366,-2.583016,-0.37960646
2018-08-05 02:00:00,0,0.0,1.985627521355024,-0.15871456,-0.17130867,-0.07522939,-16.569801,-17.884624,-7.8539486
2018-08-05 03:00:00,0,0.0,2.142342697219867,-0.16843027,-0.19002207,-0.08431408,-17.58412,-19.838305,-8.80239
2018-08-05 04:00:00,0,0.0,2.2489242287355364,-0.0687953,-0.09268318,-0.0391777,-7.1822295,-9.676125,-4.0901523
2018-08-05 05:00:00,0,0.0,2.6318798090958295,-0.13392903,-0.15908268,-0.06789331,-13.982191,-16.608232,-7.088062
2018-08-05 06:00:00,1,0.0097087378640776,1.956572259689997,-0.12905541,-0.1555961,-0.07469423,-13.473385,-16.244234,-7.798078
2018-08-05 07:00:00,0,0.0,2.041881736602301,-0.008223034,-0.03207767,-0.018070385,-0.8584848,-3.348909,-1.8865482
2018-08-05 08:00:00,0,0.0,1.6442242006883188,-0.087494776,-0.11389752,-0.05808918,-9.134455,-11.890901,-6.064511
2018-08-05 09:00:00,1,0.0097087378640776,1.848615494637934,-0.14528216,-0.17243613,-0.084877566,-15.167459,-18.002333,-8.8612175
2018-08-05 10:00:00,0,0.0,1.3436677272008608,-0.09601806,-0.1231869,-0.064678356,-10.024285,-12.860713,-6.7524204
2018-08-05 11:00:00,0,0.0,1.6878090375727433,0.008625731,-0.015360773,-0.011545047,0.90052634,-1.6036646,-1.205303
2018-08-05 12:00:00,0,0.0,2.8404524916497835,0.13002601,0.11523819,0.061793238,13.574716,12.030868,6.4512143
2018-08-05 13:00:00,0,0.0,3.270622180614603,0.15283012,0.14904593,0.0843811,15.955465,15.560395,8.809387
2018-08-05 14:00:00,0,0.0,3.7990789222337633,0.09332293,0.10470715,0.061630204,9.742914,10.931427,6.4341936
2018-08-05 15:00:00,0,0.0,3.3546506155209017,0.022438705,0.032029375,0.014777049,2.3426008,3.3438668,1.542724
2018-08-05 16:00:00,0,0.0,5.397041475016693,-0.068424284,-0.029533342,-0.00833495,-7.1434956,-3.0832808,-0.87016875
2018-08-05 17:00:00,0,0.0,0.4828901059040741,0.27731398,0.2833452,0.10248947,28.95158,29.581238,10.699901
2018-08-05 18:00:00,0,0.0,1.481013698511645,0.236296,0.23731759,0.09318793,24.669302,24.775957,9.72882
2018-08-05 19:00:00,1,0.0097087378640776,2.055268245636716,0.053120196,0.059101164,0.011482403,5.5457487,6.1701617,1.1987629
2018-08-05 20:00:00,1,0.0097087378640776,2.0825593929046295,-0.19530582,-0.19552922,-0.104741424,-20.389929,-20.413252,-10.935005
2018-08-05 21:00:00,2,0.0194174757281553,3.049999737776687,-0.14500195,-0.15180823,-0.074487686,-15.138204,-15.84878,-7.7765145
2018-08-05 22:00:00,2,0.0194174757281553,2.7243904750505172,0.23098925,0.23088133,0.110342816,24.115278,24.104012,11.51979
2018-08-05 23:00:00,3,0.029126213592233,3.305260719518166,0.14408118,0.150084,0.07556483,15.042075,15.66877,7.8889685
2018-08-06 00:00:00,3,0.029126213592233,4.096203574035271,0.074953154,0.10816613,0.050955877,7.8251095,11.292544,5.3197937
2018-08-06 01:00:00,1,0.0097087378640776,4.166423053452574,0.19867802,0.23804823,0.11263921,20.741985,24.852236,11.759534
2018-08-06 02:00:00,0,0.0,4.861292684481957,0.1599651,0.21956044,0.097447366,16.700356,22.922112,10.173505
2018-08-06 03:00:00,0,0.0,5.939088510314483,0.2697519,0.35431728,0.16524252,28.1621,36.990723,17.25132
2018-08-06 04:00:00,0,0.0,6.51956497230571,0.41507083,0.4946619,0.25045228,43.333397,51.642704,26.147219
2018-08-06 05:00:00,0,0.0,5.3098506751803125,0.40844125,0.47453877,0.22257584,42.641266,49.541847,23.236917
2018-08-06 06:00:00,0,0.0,5.284241090480249,0.31652984,0.42323765,0.1582188,33.045715,44.186012,16.518044
2018-08-06 07:00:00,7,0.0679611650485436,6.280787244469519,0.42258048,0.56176007,0.24026862,44.1174,58.64775,25.084044
2018-08-06 08:00:00,11,0.1067961165048543,7.0995790540807,0.4542631,0.5908996,0.2811064,47.425068,61.68992,29.34751
2018-08-06 09:00:00,8,0.0776699029126213,5.397041475016693,0.17265093,0.28199932,0.09880376,18.024757,29.44073,10.315112
2018-08-06 10:00:00,9,0.087378640776699,3.162903632324682,0.047221527,0.07203528,-0.031306043,4.9299273,7.5204835,-3.268351
2018-08-06 11:00:00,4,0.0388349514563106,4.256042167857735,0.37965423,0.42536172,0.17628506,39.635902,44.407764,18.40416
2018-08-06 12:00:00,1,0.0097087378640776,3.90051814022578,0.37749714,0.4331201,0.18308587,39.4107,45.21774,19.114166
2018-08-06 13:00:00,0,0.0,2.4377087411584593,0.23180273,0.2570833,0.086797,24.200205,26.839497,9.061606
2018-08-06 14:00:00,0,0.0,4.485271551760551,0.3171267,0.37521064,0.1608825,33.10803,39.171993,16.796133
2018-08-06 15:00:00,1,0.0097087378640776,3.637619832755622,0.26457697,0.29940754,0.13644704,27.621836,31.258148,14.245071
2018-08-06 16:00:00,0,0.0,3.2491207660130055,0.004526466,0.016517408,-0.004276678,0.47256306,1.7244174,-0.4464852
2018-08-06 17:00:00,0,0.0,3.134951935171519,0.15511179,0.15298015,0.06773274,16.19367,15.9711275,7.0712976
2018-08-06 18:00:00,0,0.0,3.947338961908225,0.028872669,0.02979438,0.018659487,3.0143065,3.1105332,1.9480505
2018-08-06 19:00:00,0,0.0,5.397041475016693,0.04329014,0.04739839,0.051932164,4.5194907,4.948392,5.421718
2018-08-06 20:00:00,1,0.0097087378640776,3.9479930484168912,0.298813,0.28091413,0.15649718,31.196075,29.327435,16.338306
2018-08-06 21:00:00,3,0.029126213592233,3.0112693802780277,-0.11735016,-0.15317948,-0.07417111,-12.251357,-15.991939,-7.743464
2018-08-06 22:00:00,4,0.0388349514563106,3.991692783693055,0.07879214,0.05095437,0.03064707,8.2259,5.3196363,3.199554
2018-08-06 23:00:00,5,0.0485436893203883,3.792699929439476,0.024080873,-0.009386532,0.0040751547,2.514043,-0.97995394,0.42544615
2018-08-07 00:00:00,8,0.0776699029126213,2.398541866446965,0.11361444,0.08140944,0.030312493,11.861348,8.4991455,3.1646245
2018-08-07 01:00:00,9,0.087378640776699,4.748359098951862,-0.09209758,-0.11696702,-0.03924276,-9.614987,-12.211357,-4.0969443
2018-08-07 02:00:00,5,0.0485436893203883,6.317024600044436,0.24427864,0.22222811,0.16888073,25.502691,23.200615,17.63115
2018-08-07 03:00:00,1,0.0097087378640776,5.422492280299413,0.07883547,0.020840138,0.0702261,8.230423,2.1757104,7.3316054
2018-08-07 04:00:00,4,0.0388349514563106,5.351008198597995,0.36414233,0.32345954,0.2100241,38.01646,33.769176,21.926517
2018-08-07 05:00:00,10,0.0970873786407767,5.658032397939387,0.18373087,0.15160306,0.11488924,19.181503,15.827359,11.994437
2018-08-07 06:00:00,7,0.0679611650485436,4.2905874238631565,0.09660825,0.054866835,0.039046332,10.085901,5.728098,4.076437
2018-08-07 07:00:00,3,0.029126213592233,6.813590469522155,0.3471867,0.32036114,0.21638086,36.246292,33.4457,22.590162
2018-08-07 08:00:00,2,0.0194174757281553,6.8740155876385405,0.31771865,0.27052233,0.2218434,33.169827,28.24253,23.160452
2018-08-07 09:00:00,2,0.0194174757281553,5.677883479110954,0.16721869,0.10770568,0.110073514,17.45763,11.244473,11.491675
2018-08-07 10:00:00,0,0.0,2.442887852470748,0.041815817,-0.018854812,-0.0403931,4.3655715,-1.9684423,-4.2170396
2018-08-07 11:00:00,0,0.0,1.5285902346875286,0.20003349,0.15374276,0.043386586,20.883495,16.050745,4.5295596
2018-08-07 12:00:00,0,0.0,2.531692296335908,0.10457498,0.06599021,0.016881958,10.917628,6.889378,1.7624764
2018-08-07 13:00:00,0,0.0,4.200107262961851,-0.038134858,-0.06509873,-0.025114968,-3.9812791,-6.7963076,-2.6220028
2018-08-07 14:00:00,1,0.0097087378640776,5.718571023602313,0.11571607,0.0752376,0.089025095,12.080758,7.854806,9.29422
2018-08-07 15:00:00,5,0.0485436893203883,4.377876723649785,0.17936558,0.126408,0.10369663,18.725767,13.196995,10.825929
2018-08-07 16:00:00,6,0.058252427184466,4.431443693406589,0.2533809,0.20826563,0.13770641,26.452967,21.742933,14.37655
2018-08-07 17:00:00,5,0.0485436893203883,5.392687084622498,0.0386734,0.0024605766,0.040984474,4.0375032,0.2568842,4.278779
2018-08-07 18:00:00,9,0.087378640776699,5.432701179526558,0.23688638,0.19005725,0.14698918,24.730938,19.841976,15.345671
2018-08-07 19:00:00,12,0.116504854368932,6.111132120374431,0.41000122,0.36066917,0.25621927,42.804127,37.653862,26.749292
2018-08-07 20:00:00,15,0.145631067961165,6.195762809021806,0.2716404,0.22942719,0.1831458,28.359257,23.952198,19.120422
2018-08-07 21:00:00,15,0.145631067961165,5.847896241994976,0.2981918,0.26182792,0.19164689,31.131224,27.334835,20.007935
2018-08-07 22:00:00,11,0.1067961165048543,5.542099326582175,0.38791984,0.36531395,0.23433027,40.498833,38.138775,24.46408
2018-08-07 23:00:00,9,0.087378640776699,4.291328147750765,0.31346035,0.30095908,0.16527036,32.72526,31.420128,17.254225
2018-08-08 00:00:00,6,0.058252427184466,4.101439059337686,0.31522006,0.31844443,0.16235724,32.908974,33.245598,16.950096
2018-08-08 01:00:00,2,0.0194174757281553,3.2887758475153044,0.34908783,0.35029903,0.17062484,36.44477,36.57122,17.813232
2018-08-08 02:00:00,0,0.0,2.4200384410418896,0.29836023,0.29366753,0.13375935,31.148808,30.65889,13.964477
2018-08-08 03:00:00,0,0.0,1.5211007524046691,0.13286585,0.11534968,0.04210861,13.871195,12.042507,4.396139
2018-08-08 04:00:00,0,0.0,0.3800235625573753,-0.045780823,-0.07838191,-0.046793357,-4.779518,-8.183072,-4.8852267
2018-08-08 05:00:00,0,0.0,0.702437823891124,0.07729262,0.048583627,0.0246398,8.069349,5.0721307,2.572395
2018-08-08 06:00:00,1,0.0097087378640776,1.098420182747629,0.02447787,-0.0032043606,0.010425739,2.5554895,-0.33453524,1.0884472
2018-08-08 07:00:00,2,0.0194174757281553,5.397041475016693,0.044284865,0.05564016,0.08049035,4.62334,5.808833,8.4031925
2018-08-08 08:00:00,3,0.029126213592233,3.0531447097258604,0.16938484,0.16867158,0.114585094,17.683777,17.609314,11.962684
2018-08-08 09:00:00,4,0.0388349514563106,3.4435707080802316,-0.08011464,-0.086146064,-0.017793402,-8.363969,-8.9936495,-1.8576312
2018-08-08 10:00:00,5,0.0485436893203883,4.988535187539204,0.27419162,0.2994886,0.18123671,28.625605,31.266611,18.921114
2018-08-08 11:00:00,3,0.029126213592233,5.334470146275254,0.33691218,0.38721475,0.22066337,35.173634,40.42522,23.037256
2018-08-08 12:00:00,3,0.029126213592233,5.87931889883214,0.2558368,0.33029863,0.17046449,26.709364,34.483177,17.796494
2018-08-08 13:00:00,5,0.0485436893203883,5.7954802285696045,0.3433503,0.40279174,0.21008465,35.84577,42.051456,21.932837
2018-08-08 14:00:00,9,0.087378640776699,4.729293705717234,0.17016721,0.21227184,0.08477364,17.765457,22.16118,8.850368
2018-08-08 15:00:00,13,0.1262135922330097,5.263865189387641,0.19312415,0.24993646,0.10115895,20.16216,26.093367,10.560994
2018-08-08 16:00:00,16,0.1553398058252427,4.4236843709807,0.26474386,0.29434744,0.12535958,27.63926,30.729872,13.087541
2018-08-08 17:00:00,5,0.0485436893203883,3.2741742464402983,0.12271163,0.12906495,0.030817382,12.811094,13.4743805,3.2173347
2018-08-08 18:00:00,5,0.0485436893203883,2.3202570524753816,0.0025010705,-0.013321146,-0.039013356,0.26111177,-1.3907278,-4.072994
2018-08-08 19:00:00,1,0.0097087378640776,1.9046231605469208,0.27603507,0.2662882,0.10549991,28.818062,27.800488,11.014191
2018-08-08 20:00:00,0,0.0,1.6727974391709064,0.12284553,0.1108492,0.036473215,12.825073,11.572657,3.8078036
2018-08-08 21:00:00,0,0.0,1.9696595877741432,0.2875288,0.29087752,0.13733137,30.01801,30.367613,14.337395
2018-08-08 22:00:00,0,0.0,1.919516580709988,-0.07360636,-0.07703473,-0.037630633,-7.6845036,-8.042425,-3.928638
2018-08-08 23:00:00,0,0.0,1.9850091009211983,-0.014094889,-0.022602439,-0.007708594,-1.4715065,-2.3596947,-0.80477726
2018-08-09 00:00:00,0,0.0,1.1461514452451684,-0.13450836,-0.15540981,-0.07320137,-14.042672,-16.224785,-7.6422234
2018-08-09 01:00:00,0,0.0,1.0975764015782972,0.20069128,0.18938702,0.09275779,20.95217,19.772005,9.683913
2018-08-09 02:00:00,0,0.0,0.4847167847932436,-0.1921186,-0.219916,-0.100604475,-20.057182,-22.95923,-10.503107
2018-08-09 03:00:00,4,0.0388349514563106,1.403439740057136,0.089033306,0.070115834,0.039635375,9.295077,7.320093,4.1379333
2018-08-09 04:00:00,17,0.1650485436893204,5.280480118394607,0.091774434,0.09937388,0.088956825,9.581251,10.374633,9.287093
2018-08-09 05:00:00,17,0.1650485436893204,6.428329927110975,0.38387877,0.43627372,0.27879655,40.076942,45.546978,29.106361
2018-08-09 06:00:00,24,0.233009708737864,6.7206800806834925,0.34164554,0.4080402,0.23946916,35.667793,42.599396,25.00058
2018-08-09 07:00:00,16,0.1553398058252427,5.397041475016693,0.23868176,0.30387673,0.13641664,24.918377,31.724731,14.241898
2018-08-09 08:00:00,8,0.0776699029126213,7.054594777757676,0.23551929,0.35525885,0.1286411,24.588215,37.089024,13.430131
2018-08-09 09:00:00,4,0.0388349514563106,6.789263833963745,0.34430414,0.43431726,0.19841257,35.945354,45.342724,20.714272
2018-08-09 10:00:00,6,0.058252427184466,5.046516950220532,0.275837,0.33074853,0.11499403,28.797384,34.530148,12.005377
2018-08-09 11:00:00,10,0.0970873786407767,5.309386013903653,0.27850908,0.36988583,0.12398939,29.07635,38.61608,12.944492
2018-08-09 12:00:00,10,0.0970873786407767,5.975426818809826,0.3855545,0.5025388,0.20574339,40.25189,52.46505,21.47961
2018-08-09 13:00:00,12,0.116504854368932,6.218096793551257,0.1507299,0.2760094,0.0886495,15.736201,28.815382,9.255008
2018-08-09 14:00:00,8,0.0776699029126213,6.448589717221329,0.38979268,0.47220173,0.23884255,40.694355,49.297863,24.935162
2018-08-09 15:00:00,3,0.029126213592233,6.766088743180059,0.53589815,0.62328327,0.3436268,55.94777,65.07077,35.874638
2018-08-09 16:00:00,11,0.1067961165048543,5.3895913243209685,0.21806479,0.33565694,0.14271423,22.765965,35.042583,14.899366
2018-08-09 17:00:00,7,0.0679611650485436,4.605553679158869,0.30846444,0.3933362,0.16475031,32.20369,41.0643,17.199932
2018-08-09 18:00:00,0,0.0,4.515211317100349,0.11948356,0.21061143,0.067957856,12.474084,21.987833,7.0948005
2018-08-09 19:00:00,3,0.029126213592233,3.693179709803364,0.097604364,0.1284908,0.037150964,10.189896,13.41444,3.8785608
2018-08-09 20:00:00,3,0.029126213592233,5.397041475016693,0.17653665,0.21960077,0.112453684,18.430426,22.926321,11.740165
2018-08-09 21:00:00,0,0.0,2.912172038118268,0.100055814,0.079806104,0.026707433,10.4458275,8.331758,2.7882562
2018-08-09 22:00:00,0,0.0,1.7367761125662091,0.24672616,0.22232854,0.08853285,25.758211,23.2111,9.242829
2018-08-09 23:00:00,0,0.0,0.884826912018834,0.2950223,0.27615684,0.12099517,30.80033,28.830774,12.631896
2018-08-10 00:00:00,0,0.0,0.4390153630050581,-0.080465004,-0.11198628,-0.059389517,-8.400546,-11.691368,-6.2002654
2018-08-10 01:00:00,0,0.0,0.6600666799944539,0.2797747,0.26691318,0.13545783,29.208479,27.865736,14.141797
2018-08-10 02:00:00,0,0.0,1.044295895858827,-0.035674907,-0.05941332,-0.012892798,-3.7244604,-6.2027507,-1.3460081
2018-08-10 03:00:00,3,0.029126213592233,1.7088028515947564,-0.13124831,-0.15500763,-0.0531556,-13.702324,-16.182796,-5.5494447
2018-08-10 04:00:00,15,0.145631067961165,2.703430362334534,0.17119333,0.16024306,0.104822695,17.872583,16.729376,10.943489
2018-08-10 05:00:00,16,0.1553398058252427,2.080725909866903,0.09820734,0.08511889,0.061138302,10.252847,8.886413,6.3828387
2018-08-10 06:00:00,32,0.3106796116504854,2.447893610988103,0.22372583,0.22202489,0.12551461,23.356977,23.1794,13.103725
2018-08-10 07:00:00,34,0.3300970873786408,4.801503064912469,0.17721277,0.2197747,0.13297294,18.501015,22.944479,13.882375
2018-08-10 08:00:00,27,0.2621359223300971,7.885686950321107,0.5074174,0.60151935,0.35018045,52.974377,62.798622,36.558838
2018-08-10 09:00:00,25,0.2427184466019417,9.700400751760904,0.6897462,0.6945381,0.48649693,72.00951,72.50978,50.79028
2018-08-10 10:00:00,24,0.233009708737864,11.104374840128,0.9624303,0.9219005,0.7787927,100.47772,96.246414,81.305954
2018-08-10 11:00:00,44,0.4271844660194174,11.898548157139436,1.006247,0.9697826,0.8920524,105.05219,101.2453,93.13027
2018-08-10 12:00:00,66,0.6407766990291263,12.55733438329172,1.0120797,0.98443055,0.95035225,105.661125,102.77455,99.216774
2018-08-10 13:00:00,62,0.6019417475728155,11.627537326619573,0.98448473,0.97102785,0.9357162,102.780205,101.37531,97.688774
2018-08-10 14:00:00,65,0.6310679611650486,10.253730660388005,0.9157267,0.94221854,0.87444,95.60187,98.367615,91.29154
2018-08-10 15:00:00,72,0.6990291262135923,7.1183804958651695,0.5478839,0.7361517,0.5746446,57.19908,76.85424,59.9929
2018-08-10 16:00:00,44,0.4271844660194174,6.970231032760879,0.655085,0.85646164,0.63100815,68.39088,89.4146,65.87725
2018-08-10 17:00:00,14,0.1359223300970873,5.862947673233694,0.55072194,0.7724812,0.53354174,57.495373,80.64704,55.70176
2018-08-10 18:00:00,11,0.1067961165048543,4.962904581759885,0.16533232,0.433454,0.26004815,17.260695,45.252598,27.149027
2018-08-10 19:00:00,21,0.203883495145631,4.345583642203652,0.4297034,0.5619234,0.3316126,44.86104,58.664803,34.620354
2018-08-10 20:00:00,16,0.1553398058252427,5.506238957020756,0.12181288,0.33781537,0.2128951,12.717265,35.267925,22.226248
2018-08-10 21:00:00,11,0.1067961165048543,5.372628089586326,0.3282609,0.44725016,0.30185175,34.27044,46.692917,31.513323
2018-08-10 22:00:00,17,0.1650485436893204,6.243328669209617,0.5175966,0.624617,0.43242097,54.037086,65.210014,45.14475
2018-08-10 23:00:00,31,0.3009708737864077,6.570036000585556,0.30334222,0.44723544,0.32961696,31.668928,46.69138,34.41201
2018-08-11 00:00:00,56,0.5436893203883495,6.743012620241192,0.6104599,0.7057986,0.5148338,63.732018,73.68538,53.74865
2018-08-11 01:00:00,69,0.6699029126213593,6.520671663480897,0.41336548,0.5528182,0.39181828,43.155357,57.71422,40.90583
2018-08-11 02:00:00,58,0.5631067961165048,6.261327533680632,0.43877572,0.59921885,0.40094817,45.808186,62.55845,41.85899
2018-08-11 03:00:00,51,0.4951456310679611,7.131214061679998,0.64369667,0.77877295,0.5535572,67.201935,81.303894,57.791374
2018-08-11 04:00:00,65,0.6310679611650486,8.074356795136252,0.63422996,0.76217496,0.5892438,66.21361,79.57107,61.517056
2018-08-11 05:00:00,74,0.7184466019417476,6.572346040516407,0.33756438,0.51152444,0.38217443,35.241722,53.403152,39.89901
2018-08-11 06:00:00,36,0.3495145631067961,4.702052446932381,0.1374172,0.2710542,0.1533901,14.346355,28.29806,16.013926
2018-08-11 07:00:00,46,0.4466019417475728,5.480082129601376,0.32536152,0.48324987,0.27754247,33.967743,50.451286,28.975435
2018-08-11 08:00:00,71,0.6893203883495146,6.406623104579859,0.18984711,0.40669563,0.24760729,19.820038,42.459026,25.8502
2018-08-11 09:00:00,79,0.7669902912621359,6.551688049316014,0.46014172,0.5976372,0.39395136,48.038795,62.393322,41.12852
