datetime,power,npower,speed,npreds,preds
2018-08-26 13:00:00,44,0.4271844660194174,8.503561220219085,0.2081118972609965,21.726882074048035
2018-08-26 14:00:00,50,0.4854368932038835,7.599235783760048,0.03672646530575644,3.834242977920973
2018-08-26 15:00:00,71,0.6893203883495146,6.92161239158082,0.005608220194832407,0.5854981883405033
2018-08-26 16:00:00,90,0.8737864077669902,6.76648643887832,0.0032412159443966637,0.3383829445950117
2018-08-26 17:00:00,74,0.7184466019417476,6.568161109163407,0.0017643339702510636,0.18419646649421106
2018-08-26 18:00:00,77,0.7475728155339806,6.535479387400263,0.0016402149675951592,0.17123844261693463
2018-08-26 19:00:00,76,0.7378640776699029,8.511179735198962,0.20564323699091588,21.46915394185162
2018-08-26 20:00:00,76,0.7378640776699029,8.00418646510301,0.08252543747972116,8.61565567288289
2018-08-26 21:00:00,84,0.8155339805825242,5.397041475016693,0.0003269633991010892,0.034134978866153715
2018-08-26 22:00:00,32,0.3106796116504854,6.6378994520390755,0.0023921147417982447,0.24973677904373676
2018-08-26 23:00:00,37,0.3592233009708738,6.064831464889947,0.0006377998770052499,0.06658630715934809
2018-08-27 00:00:00,33,0.3203883495145631,4.610298076790216,0.0004519508408569538,0.047183667785465976
2018-08-27 01:00:00,9,0.087378640776699,3.6175976073677383,0.0004953136953358691,0.05171074979306474
2018-08-27 02:00:00,4,0.0388349514563106,2.2685193583705963,0.00026329925215626585,0.027488441925114158
2018-08-27 03:00:00,5,0.0485436893203883,2.9916984283055825,0.0006023110101837462,0.0628812694631831
2018-08-27 04:00:00,12,0.116504854368932,4.242336581075248,0.0005650814083470818,0.05899449903143534
2018-08-27 05:00:00,10,0.0970873786407767,4.997439699605244,0.0004958855066956073,0.051770446899021404
2018-08-27 06:00:00,10,0.0970873786407767,5.341473141518732,0.00039395582386723326,0.041128988011739157
2018-08-27 07:00:00,20,0.1941747572815534,4.995991199924744,0.00039290643733273117,0.041019432057537136
2018-08-27 08:00:00,33,0.3203883495145631,5.126934802091583,0.000431530181454863,0.0450517509438877
2018-08-27 09:00:00,47,0.4563106796116505,4.539672302436029,0.00049674510789163,0.05186018926388618
2018-08-27 10:00:00,48,0.4660194174757281,5.151786563940704,0.0004326647772504208,0.04517020274494393
2018-08-27 11:00:00,24,0.233009708737864,4.153991728395677,0.0007076052974033235,0.07387399304890697
2018-08-27 12:00:00,18,0.174757281553398,4.874114856527232,0.00048255053013165894,0.050378275345745197
2018-08-27 13:00:00,7,0.0679611650485436,4.579772902930125,0.0006168480947142428,0.06439894108816695
2018-08-27 14:00:00,4,0.0388349514563106,3.959716156021401,0.0008637956723703904,0.09018026819546876
2018-08-27 15:00:00,7,0.0679611650485436,2.9732780014659816,0.0008490127456482416,0.08863693064567643
